Sub#,Cond,RT,ACC,Response Given,Correct Response
4,100,1.684226489,1,0,0
4,100,1.500821579,1,0,0
4,0,0.467100599,1,0,0
4,100,0.602689621,0,0,1
4,100,0.783887503,1,1,1
4,0,0.91726785,1,1,1
4,2,0.717205253,1,1,1
4,0,1.002819333,0,1,0
4,0,1.434139345,1,1,1
4,2,0.517122294,1,0,0
4,0,1.052851552,0,0,1
4,0,1.033981376,1,1,1
4,2,0.783906262,1,0,0
4,2,0.650499612,1,0,0
4,2,0.683860184,1,1,1
4,0,0.583811823,1,0,0
4,100,0.500448307,1,1,1
4,100,1.050655686,1,1,1
4,0,0.500445976,1,0,0
4,100,0.567143197,1,1,1
4,100,0.636011667,0,1,0
4,100,1.217390813,1,1,1
4,100,0.61719112,1,0,0
4,100,1.033978555,1,1,1
4,0,0.719441232,0,0,1
4,100,0.967291366,1,0,0
4,0,0.533802149,1,0,0
4,100,0.733868599,1,1,1
4,0,0.667177617,1,0,0
4,0,0.467109232,1,0,0
4,0,0.500448698,1,0,0
4,2,0.483776446,1,1,1
4,2,0.767211938,1,0,0
4,2,0.533799743,1,1,1
4,100,0.483717166,1,1,1
4,0,0.467107487,1,0,0
4,0,0.683844816,1,1,1
4,2,0.450424221,1,1,1
4,2,0.467113909,1,1,1
4,2,1.067326426,1,0,0
4,0,0.400406885,1,1,1
4,0,0.433748205,1,0,0
4,100,1.05065578,1,1,1
4,100,0.485825799,0,1,0
4,0,0.750542939,1,1,1
4,100,0.550465916,1,0,0
4,100,0.850574126,1,0,0
4,0,0.469284156,0,0,1
4,100,1.033988805,1,1,1
4,0,1.917654204,1,1,1
4,100,0.56722201,1,1,1
4,100,0.550470002,1,1,1
4,0,0.783885574,1,1,1
4,0,0.900601048,1,0,0
4,2,0.583815434,1,0,0
4,2,0.483779526,1,1,1
4,0,0.950614904,1,1,1
4,100,0.633828997,1,0,0
4,100,0.733876404,1,1,1
4,2,0.633839475,1,0,0
4,0,0.51713003,1,0,0
4,0,0.686032043,0,1,0
4,100,0.933953169,1,1,1
4,2,0.700531737,1,1,1
4,0,0.902773056,0,1,0
4,0,0.683855651,1,1,1
4,2,0.58382371,1,1,1
4,2,0.483782506,1,1,1
4,100,0.617166365,1,0,0
4,2,0.567135192,1,0,0
4,2,0.583816272,1,1,1
4,0,1.117352044,1,1,1
4,2,0.717188596,1,0,0
4,0,0.567131796,1,1,1
4,100,0.46709989,1,1,1
4,2,0.883929109,1,1,1
4,100,0.467097143,1,0,0
4,100,0.686048477,0,1,0
4,2,0.633842282,1,0,0
4,0,0.967288703,1,1,1
4,2,0.600495129,1,1,1
4,0,0.81724068,1,0,0
4,0,0.717192335,1,1,1
4,0,0.767227038,1,1,1
4,100,0.669341041,0,1,0
4,100,1.067323778,1,0,0
4,2,0.733873057,1,1,1
4,2,0.483778822,1,1,1
4,2,0.600501997,1,1,1
4,0,0.752733454,0,1,0
4,0,1.584192272,1,1,1
4,100,0.8005555,1,0,0
4,0,0.517118987,1,1,1
4,2,0.683845892,1,1,1
4,2,0.433758728,1,1,1
4,100,0.50043884,1,1,1
4,0,0.700523693,1,1,1
4,0,0.483765209,1,1,1
4,100,1.117334241,1,0,0
4,100,0.833902598,1,0,0
4,2,0.750540122,1,1,1
4,100,0.783886069,1,0,0
4,100,0.600472472,1,1,1
4,2,0.583814804,1,1,1
4,2,0.850577334,1,0,0
4,100,0.48377603,1,1,1
4,100,0.467104903,1,1,1
4,100,0.600488608,1,1,1
4,0,0.600486025,1,0,0
4,2,0.683863496,1,1,1
4,100,0.900614035,1,0,0
4,0,0.95061223,1,0,0
4,0,0.869441649,0,0,1
4,2,0.469635525,0,0,1
4,2,0.85057848,1,1,1
4,100,0.450432121,1,1,1
4,100,0.435920709,0,1,0
4,0,0.783892466,1,1,1
4,100,0.70051924,1,1,1
4,2,0.469272047,0,1,0
4,100,0.517120375,1,0,0
4,0,0.517118486,1,1,1
4,2,0.517133393,1,0,0
4,0,0.450429656,1,0,0
4,100,0.417077609,1,0,0
4,100,0.450426353,1,0,0
4,0,0.400400849,1,0,0
4,100,0.617168542,1,1,1
4,100,0.502606628,0,1,0
4,0,0.783884106,1,1,1
4,100,0.917269903,1,0,0
4,2,0.700520167,1,1,1
4,0,0.467114568,1,0,0
4,0,0.61716575,1,1,1
4,0,0.600482796,1,1,1
4,100,0.686038767,0,1,0
4,0,1.419627953,0,0,1
4,100,0.58597984,0,1,0
4,2,0.550471024,1,0,0
4,100,0.533794988,1,0,0
4,100,0.717196347,1,1,1
4,0,0.502619229,0,0,1
4,0,0.869136548,0,1,0
4,100,0.883929688,1,0,0
4,100,0.750538203,1,0,0
4,100,0.733870905,1,1,1
4,2,0.483780914,1,1,1
4,0,1.017313334,1,0,0
4,2,0.783892065,1,1,1
4,100,0.852760029,0,1,0
4,2,0.667172861,1,1,1
4,2,0.550560955,1,0,0
4,0,0.433781782,1,0,0
4,100,0.733865966,1,1,1
4,2,0.567141044,1,0,0
4,100,0.519282421,0,0,1
4,0,0.517207162,1,1,1
4,2,0.633836996,1,1,1
4,2,0.500445297,1,1,1
4,2,1.384122082,1,0,0
4,2,0.700519691,1,0,0
4,2,0.633835294,1,1,1
4,0,0.700522359,1,1,1
4,0,0.483768314,1,0,0
4,2,0.417082697,1,1,1
4,0,0.400412672,1,0,0
4,0,0.483767535,1,0,0
4,100,0.467104581,1,0,0
4,0,0.53379467,1,1,1
4,0,0.767212285,1,1,1
4,100,0.483777885,1,0,0
4,0,0.600506322,1,0,0
4,0,0.683850211,1,0,0
4,0,0.450422986,1,0,0
4,2,0.450429016,1,0,0
4,2,0.433751825,1,0,0
4,2,0.450431169,1,1,1
4,2,0.383742249,1,1,1
4,100,0.533789181,1,0,0
4,100,0.63598773,0,0,1
4,100,0.435958725,0,1,0
4,100,0.500456474,1,0,0
4,0,0.402610496,0,0,1
4,0,1.08401722,1,0,0
4,2,0.617157513,1,1,1
4,0,0.417081046,1,0,0
4,0,0.433847142,1,1,1
4,0,0.517118059,1,0,0
4,0,0.500450171,1,0,0
4,0,0.417088385,1,0,0
4,0,0.502626162,0,0,1
4,100,0.450426378,1,0,0
4,0,0.450454084,1,1,1
4,100,0.402579319,0,0,1
4,100,0.519241584,0,0,1
4,2,0.717196005,1,1,1
4,100,0.467103832,1,1,1
4,2,0.467106371,1,0,0
4,0,0.850584713,1,0,0
4,0,1.000634541,1,1,1
4,0,0.450509867,1,0,0
4,100,0.600484289,1,1,1
4,100,1.017309565,1,1,1
4,100,0.767206428,1,0,0
4,2,0.73602578,0,1,0
4,100,0.617158564,1,1,1
4,100,0.650501789,1,1,1
4,0,0.650497058,1,1,1
4,2,0.433753937,1,0,0
4,0,0.800568319,1,1,1
4,0,0.400410425,1,0,0
4,100,0.567140365,1,0,0
4,0,0.583813306,1,0,0
4,2,0.50044543,1,1,1
4,0,0.467096324,1,0,0
4,0,0.600530864,1,1,1
4,100,0.68384305,1,0,0
4,2,0.41708237,1,0,0
4,0,0.45049447,1,1,1
4,100,0.435914342,0,1,0
4,2,0.686001451,0,1,0
4,0,0.502607228,0,0,1
4,2,0.86726118,1,0,0
4,2,0.535978793,0,1,0
4,2,0.533792766,1,1,1
4,2,0.435931902,0,0,1
4,0,1.650966366,1,1,1
4,0,0.533794715,1,0,0
4,2,0.500453771,1,1,1
4,0,0.617158009,1,1,1
4,100,0.433643541,1,1,1
4,2,0.767214279,1,0,0
4,2,0.550472566,1,1,1
4,0,0.917273211,1,0,0
4,2,0.383740082,1,1,1
4,2,0.683852854,1,0,0
4,0,0.450430444,1,1,1
4,2,0.450428997,1,0,0
4,100,0.400410916,1,0,0
4,0,0.717189647,1,0,0
4,2,0.435980147,0,1,0
4,0,0.517122205,1,1,1
4,100,0.550398632,1,1,1
4,0,0.817235354,1,1,1
4,2,0.567142036,1,0,0
4,0,0.600490274,1,1,1
4,2,0.417082285,1,1,1
4,2,0.467098794,1,1,1
4,0,0.483776268,1,0,0
4,100,0.367063684,1,1,1
4,0,0.4837693,1,0,0
4,0,0.633827935,1,0,0
4,0,0.569327458,0,0,1
4,100,0.500452383,1,1,1
4,0,0.433812533,1,0,0
4,100,0.433782521,1,1,1
4,2,0.602649042,0,1,0
4,100,0.567142329,1,1,1
4,100,0.400402743,1,0,0
4,2,0.435927522,0,0,1
4,0,0.717195444,1,1,1
4,0,0.619323813,0,1,0
4,2,1.134039287,1,1,1
4,0,0.650504963,1,1,1
4,0,0.433747179,1,1,1
4,100,0.400400165,1,1,1
4,0,0.450428743,1,0,0
4,2,0.45043161,1,0,0
4,0,0.917277659,1,0,0
4,2,0.452553612,0,1,0
4,0,0.983957682,1,0,0
4,0,0.583932644,1,1,1
4,100,0.917381962,1,0,0
4,0,0.467096483,1,0,0
4,2,0.43371375,1,1,1
4,0,0.483779541,1,1,1
4,100,0.702685972,0,1,0
4,2,0.669399269,0,1,0
4,100,0.667170629,1,1,1
4,2,0.617173838,1,1,1
4,100,0.867256207,1,0,0
4,2,0.833920896,1,0,0
4,0,0.467109242,1,1,1
4,2,0.467093865,1,1,1
4,0,0.550457798,1,0,0
4,2,0.500454475,1,1,1
4,0,0.400416505,1,0,0
4,100,0.686037523,0,1,0
4,2,0.650509223,1,0,0
4,2,0.569426137,0,1,0
4,2,0.850602923,1,1,1
4,0,0.533787113,1,0,0
4,2,0.617156933,1,0,0
4,100,0.883916537,1,0,0
4,2,0.550464324,1,1,1
4,2,0.883930259,1,0,0
4,0,0.500456097,1,0,0
4,100,0.402587109,0,0,1
4,2,0.617179392,1,1,1
4,2,0.700527705,1,0,0
4,2,0.483777031,1,0,0
4,2,0.600476771,1,1,1
4,2,0.450426611,1,0,0
4,100,0.617153228,1,1,1
4,100,0.450418722,1,0,0
4,0,0.483771487,1,0,0
4,0,0.583800363,1,0,0
4,100,0.467098243,1,1,1
4,0,0.817232269,1,1,1
4,100,1.186214633,0,1,0
4,2,0.517112501,1,0,0
4,0,0.450425818,1,0,0
4,0,0.767213907,1,0,0
4,100,0.717203899,1,0,0
4,0,0.983973858,1,1,1
4,0,0.783892238,1,1,1
4,0,0.500446794,1,0,0
4,2,0.917273216,1,0,0
4,2,0.667179873,1,0,0
4,2,0.750555053,1,1,1
4,2,0.483778787,1,0,0
4,100,0.533798132,1,0,0
4,2,0.60047748,1,1,1
4,2,0.633834317,1,1,1
4,100,0.450430018,1,1,1
4,0,1.117358396,1,1,1
4,100,0.683846824,1,1,1
4,0,0.483771998,1,0,0
4,0,0.450431545,1,0,0
4,100,0.719362146,0,1,0
4,100,0.617157677,1,1,1
4,0,0.450422371,1,0,0
4,100,0.667175718,1,1,1
4,2,0.483778469,1,1,1
4,100,0.467099067,1,1,1
4,0,0.952811112,0,0,1
4,100,0.567146212,1,1,1
4,0,0.950610862,1,1,1
4,0,0.483777939,1,0,0
4,0,0.683854753,1,1,1
4,0,0.500443085,1,0,0
4,0,0.786061579,0,1,0
4,0,0.635993992,0,1,0
4,0,0.517192548,1,0,0
4,2,0.433759189,1,1,1
4,0,1.417462991,1,0,0
4,0,0.650503302,1,1,1
4,0,0.750537881,1,1,1
4,100,0.517118268,1,1,1
4,0,0.936115671,0,1,0
4,100,0.600482786,1,0,0
4,100,0.483770857,1,1,1
4,0,0.5171186,1,1,1
4,0,0.667178737,1,0,0
4,2,0.802734466,0,1,0
4,2,0.667183176,1,1,1
4,2,0.500445961,1,1,1
4,0,0.733866908,1,1,1
4,2,0.502660642,0,1,0
4,2,0.53379888,1,1,1
4,0,0.500450608,1,0,0
4,0,0.517113021,1,0,0
4,100,0.450436167,1,1,1
4,0,0.933944571,1,0,0
4,2,0.950623458,1,0,0
4,0,0.850589449,1,1,1
4,0,0.650499984,1,1,1
4,0,0.683854129,1,0,0
4,100,0.583838761,1,0,0
4,2,0.533798152,1,0,0
4,0,0.533787763,1,0,0
4,0,0.683863015,1,1,1
4,2,0.533797155,1,1,1
4,2,0.533790088,1,1,1
4,100,1.067324745,1,0,0
4,100,0.433759308,1,0,0
4,100,0.483775638,1,0,0
4,2,0.567137533,1,1,1
4,2,0.70052711,1,1,1
4,100,0.45258947,0,0,1
4,0,0.583836713,1,1,1
4,100,0.717196555,1,0,0
4,100,0.517117415,1,0,0
4,2,0.650532148,1,1,1
4,2,0.633829111,1,0,0
4,100,0.417077951,1,1,1
4,0,0.417082667,1,0,0
4,2,0.433754964,1,1,1
4,0,0.500465876,1,0,0
4,0,0.667172474,1,0,0
4,2,0.417092511,1,1,1
4,0,0.483769628,1,0,0
4,0,0.433750218,1,0,0
4,0,0.533812518,1,0,0
4,0,0.450428674,1,1,1
4,2,0.50045514,1,1,1
4,2,0.400412027,1,1,1
4,2,0.450418513,1,1,1
4,100,0.417082578,1,0,0
4,2,0.617152594,1,1,1
4,0,0.800563459,1,0,0
4,100,0.535966941,0,1,0
4,0,0.433751666,1,0,0
4,0,0.800564307,1,1,1
4,0,0.517118139,1,0,0
4,2,0.433757622,1,1,1
4,0,0.483780314,1,1,1
4,0,0.867256985,1,1,1
4,100,0.469262987,0,1,0
4,2,0.633828387,1,0,0
4,100,0.817248168,1,0,0
4,0,0.450424816,1,0,0
4,2,0.433755108,1,1,1
4,0,0.450433236,1,0,0
4,2,0.417082161,1,1,1
4,2,0.385900338,0,1,0
4,2,0.433815032,1,0,0
4,100,0.650501129,1,1,1
4,0,0.617160136,1,1,1
4,2,0.383740236,1,1,1
4,100,0.633831536,1,0,0
4,100,0.519265089,0,1,0
4,100,0.469363957,0,1,0
4,100,0.700516111,1,0,0
4,100,0.919451383,0,1,0
4,0,0.717337732,1,1,1
4,100,0.483799466,1,1,1
4,2,0.700534851,1,0,0
4,100,0.433747932,1,1,1
4,2,0.633833802,1,0,0
4,100,0.65050538,1,0,0
4,100,0.533801355,1,1,1
4,2,0.419262064,0,1,0
4,0,0.867258131,1,0,0
4,0,0.617164773,1,1,1
4,0,0.433750352,1,0,0
4,2,0.650510031,1,1,1
4,0,0.450437194,1,0,0
4,100,0.485965692,0,1,0
4,100,0.500453062,1,1,1
4,2,0.717208288,1,0,0
4,2,0.783888311,1,0,0
4,0,0.402550676,0,0,1
4,100,1.184051491,1,0,0
4,0,0.600495005,1,0,0
4,2,0.567147124,1,1,1
4,2,0.700530472,1,1,1
4,100,0.55046724,1,1,1
4,100,0.469277655,0,1,0
4,0,0.883929049,1,1,1
4,0,0.750531901,1,0,0
4,2,0.519285981,0,1,0
4,0,0.533795766,1,1,1
4,2,0.650495789,1,0,0
4,0,0.467098739,1,0,0
4,2,0.583806453,1,1,1
4,100,0.483772955,1,1,1
4,0,0.883930775,1,0,0
4,0,0.550463417,1,1,1
4,2,0.450424623,1,1,1
4,0,0.400402312,1,1,1
4,0,0.417114921,1,1,1
4,100,0.433744917,1,0,0
4,0,0.419266269,0,0,1
4,2,0.533793049,1,0,0
4,2,0.667173268,1,0,0
4,2,0.433754215,1,0,0
4,100,0.517117891,1,1,1
4,2,0.585970904,0,1,0
4,100,0.733876251,1,1,1
4,0,0.450421811,1,0,0
4,100,0.450432596,1,0,0
4,100,1.734242774,1,0,0
4,2,0.517121228,1,0,0
4,0,0.600483074,1,1,1
4,0,0.550470433,1,0,0
4,2,0.450439018,1,1,1
4,100,0.650501908,1,0,0
4,0,1.067332228,1,1,1
4,0,0.467108895,1,1,1
4,0,0.85277623,0,1,0
4,100,0.600488088,1,1,1
4,0,0.586077844,0,0,1
4,0,0.633843149,1,1,1
4,0,0.983961431,1,0,0
4,2,0.667179095,1,0,0
4,2,0.550470057,1,0,0
4,100,0.752705708,0,1,0
4,0,0.467106912,1,1,1
4,0,0.483769866,1,0,0
4,2,0.517136899,1,1,1
4,2,0.433760557,1,0,0
4,0,0.450427553,1,0,0
4,100,0.500455031,1,0,0
4,0,0.619310593,0,1,0
4,2,0.500457843,1,0,0
4,2,0.583811219,1,0,0
4,100,0.600482603,1,1,1
4,100,0.467102929,1,0,0
4,0,0.767207058,1,1,1
4,0,1.250734534,1,1,1
4,2,0.88605537,0,1,0
4,0,0.483773555,1,0,0
4,100,0.652721607,0,1,0
4,0,0.833901819,1,1,1
4,2,0.450424866,1,1,1
4,2,0.467106798,1,1,1
4,100,0.419284608,0,1,0
4,100,0.53379232,1,1,1
4,2,0.46708472,1,1,1
4,0,0.400405188,1,1,1
4,2,0.850579392,1,0,0
4,0,0.533791308,1,0,0
4,0,0.400408575,1,0,0
4,100,0.469267271,0,1,0
4,0,0.500445862,1,1,1
4,0,0.650505578,1,0,0
4,0,0.950611516,1,1,1
4,0,0.63383036,1,0,0
4,100,0.535929725,0,0,1
4,2,0.533796753,1,1,1
4,0,0.450429968,1,1,1
4,100,0.78388606,1,0,0
4,0,0.650505851,1,1,1
4,100,0.5838086,1,1,1
4,2,0.533796585,1,1,1
4,0,0.48378018,1,0,0
4,2,0.517116968,1,1,1
4,100,0.550464071,1,0,0
4,2,0.433749539,1,0,0
4,100,0.533796624,1,0,0
4,100,0.485933359,0,0,1
4,2,0.550466878,1,1,1
5,2,0.690707611,0,0,1
5,0,0.560099576,1,1,1
5,0,0.753163194,1,0,0
5,0,0.56713727,1,1,1
5,0,0.71719604,1,0,0
5,2,0.706207417,0,1,0
5,100,0.601346125,1,0,0
5,100,0.583801712,1,0,0
5,0,0.883914524,1,0,0
5,2,0.63382857,1,0,0
5,100,0.783888246,1,0,0
5,0,0.583804831,1,0,0
5,2,0.617163821,1,1,1
5,100,0.536973892,1,1,1
5,0,0.800564356,1,1,1
5,100,0.767220849,1,0,0
5,0,1.417463725,1,1,1
5,0,0.633836961,1,1,1
5,0,0.950608685,1,1,1
5,0,0.66717725,1,0,0
5,2,1.100683035,1,1,1
5,0,0.683846928,1,0,0
5,2,0.533793009,1,1,1
5,0,0.567151007,1,1,1
5,0,0.61715852,1,1,1
5,0,0.633826339,1,0,0
5,100,0.550465009,1,1,1
5,100,0.567129049,1,1,1
5,100,0.533790733,1,1,1
5,100,0.669653348,0,1,0
5,2,0.48377302,1,0,0
5,2,0.550462474,1,0,0
5,2,0.45041951,1,0,0
5,0,0.383729048,1,0,0
5,0,0.433751736,1,0,0
5,0,0.433744461,1,1,1
5,0,0.35294431,0,0,1
5,100,0.600530879,1,0,0
5,2,0.48376758,1,1,1
5,2,0.583807048,1,1,1
5,2,0.467104313,1,1,1
5,0,0.617166236,1,0,0
5,100,0.400402143,1,1,1
5,0,0.383737206,1,0,0
5,100,0.500448049,1,1,1
5,0,0.650498725,1,1,1
5,0,0.60302227,0,1,0
5,100,0.519602731,0,0,1
5,100,0.467102825,1,1,1
5,100,0.535934619,0,1,0
5,2,0.350398176,1,0,0
5,100,0.500449432,1,0,0
5,2,0.500447201,1,0,0
5,2,0.700516657,1,0,0
5,0,0.583795142,1,1,1
5,0,0.517106113,1,0,0
5,0,0.383739933,1,1,1
5,100,0.350388293,1,0,0
5,0,0.45042615,1,1,1
5,0,0.733855557,1,1,1
5,0,0.535956225,0,0,1
5,0,0.550478869,1,0,0
5,100,0.469273083,0,1,0
5,0,0.467143836,1,0,0
5,2,0.467094956,1,0,0
5,2,0.952800614,0,1,0
5,2,0.433749266,1,0,0
5,0,0.517110502,1,0,0
5,2,0.767211521,1,0,0
5,0,0.383733611,1,0,0
5,100,0.717191036,1,1,1
5,100,0.567129792,1,0,0
5,100,0.683837258,1,0,0
5,2,0.933934519,1,1,1
5,100,0.800555103,1,1,1
5,100,0.702709799,0,1,0
5,0,0.383806641,1,0,0
5,100,0.517200845,1,0,0
5,0,0.417090017,1,0,0
5,100,0.383741431,1,0,0
5,2,0.450483833,1,0,0
5,0,0.350384356,1,0,0
5,2,0.352564596,0,0,1
5,0,0.7338715,1,1,1
5,2,0.700525657,1,1,1
5,0,0.535945643,0,1,0
5,0,0.433753769,1,0,0
5,0,0.38373003,1,0,0
5,2,0.402648363,0,1,0
5,2,0.333717514,1,0,0
5,2,0.469299846,0,0,1
5,2,0.385934708,0,1,0
5,2,0.400409805,1,0,0
5,100,0.419245928,0,0,1
5,100,0.419271699,0,1,0
5,100,0.450422292,1,0,0
5,2,0.617163027,1,0,0
5,2,0.767218008,1,0,0
5,2,0.667182987,1,1,1
5,100,0.452575,0,0,1
5,100,0.585984328,0,1,0
5,100,0.485929333,0,0,1
5,0,0.80055243,1,0,0
5,0,1.767587263,1,1,1
5,2,0.617151617,1,1,1
5,100,0.552622477,0,1,0
5,100,0.533794249,1,0,0
5,2,0.950619396,1,1,1
5,0,0.850572375,1,0,0
5,2,1.534173442,1,0,0
5,0,2.453367613,0,1,0
5,100,0.550466516,1,0,0
5,100,0.767209151,1,1,1
5,100,0.900593178,1,1,1
5,0,0.717198147,1,1,1
5,0,1.867624476,1,0,0
5,2,1.284077397,1,1,1
5,100,0.750545676,1,1,1
5,2,0.950615449,1,0,0
5,2,0.667170218,1,0,0
5,2,0.650499017,1,1,1
5,100,0.850578152,1,1,1
5,0,0.600481309,1,0,0
5,0,0.600570139,1,1,1
5,100,0.68384372,1,0,0
5,0,0.536018376,0,0,1
5,0,0.467108573,1,1,1
5,0,0.58601791,0,1,0
5,100,0.452702153,0,0,1
5,100,0.633835577,1,0,0
5,2,0.550465068,1,0,0
5,2,0.585981124,0,0,1
5,0,0.683848594,1,1,1
5,0,0.783934514,1,1,1
5,0,0.683847985,1,1,1
5,0,1.250730963,1,0,0
5,0,0.633832433,1,0,0
5,2,0.550461483,1,0,0
5,100,0.533791784,1,0,0
5,0,0.652696266,0,0,1
5,100,0.600475363,1,1,1
5,2,0.683841429,1,0,0
5,0,0.633829661,1,0,0
5,2,0.700525914,1,0,0
5,0,0.952797321,0,0,1
5,100,0.850571354,1,0,0
5,100,0.552630912,0,0,1
5,2,0.767219208,1,0,0
5,0,0.8005652,1,1,1
5,0,0.783886144,1,1,1
5,100,0.933945245,1,1,1
5,2,0.750598732,1,0,0
5,100,0.750538927,1,0,0
5,2,0.769397276,0,0,1
5,100,0.600484597,1,1,1
5,2,0.650505345,1,0,0
5,2,0.667178227,1,1,1
5,2,0.61715844,1,1,1
5,100,0.667173868,1,1,1
5,0,0.683846209,1,1,1
5,0,0.55046604,1,1,1
5,2,0.750477093,1,0,0
5,2,0.600483208,1,0,0
5,100,0.552730013,0,0,1
5,0,2.436693585,0,1,0
5,2,0.533799153,1,0,0
5,0,0.833902553,1,1,1
5,100,0.683845361,1,0,0
5,100,0.652677224,0,0,1
5,0,0.800552807,1,0,0
5,2,1.036144761,0,0,1
5,100,1.484152283,1,1,1
5,0,1.450795872,1,0,0
5,0,0.583802416,1,0,0
5,2,0.435930205,0,0,1
5,2,0.98395793,1,0,0
5,100,0.619336796,0,0,1
5,100,0.833898864,1,1,1
5,0,0.633824504,1,0,0
5,100,0.983971518,1,1,1
5,100,0.585967507,0,0,1
5,100,0.800551255,1,1,1
5,100,0.800558098,1,1,1
5,0,0.583804975,1,1,1
5,2,0.600481745,1,0,0
5,2,0.483773431,1,1,1
5,0,0.452595277,0,0,1
5,2,0.700524298,1,1,1
5,2,0.633820259,1,1,1
5,100,0.500435419,1,1,1
5,0,0.483775083,1,1,1
5,0,0.600477064,1,0,0
5,0,0.450416202,1,1,1
5,100,0.500521566,1,0,0
5,0,1.284080352,1,0,0
5,100,0.76722016,1,0,0
5,2,0.53379228,1,0,0
5,2,1.050649552,1,1,1
5,0,0.633829249,1,0,0
5,100,0.669424257,0,0,1
5,0,0.567136799,1,1,1
5,0,0.800554682,1,1,1
5,0,0.669345207,0,0,1
5,100,0.552616075,0,1,0
5,0,0.467098546,1,0,0
5,100,0.502628656,0,0,1
5,0,0.419272652,0,1,0
5,100,0.550463536,1,0,0
5,2,0.833898591,1,0,0
5,0,0.66936898,0,0,1
5,2,0.51711555,1,0,0
5,0,0.383729802,1,1,1
5,100,0.35038992,1,0,0
5,2,0.833902846,1,0,0
5,0,0.869377137,0,1,0
5,100,0.45046968,1,0,0
5,100,0.535985865,0,0,1
5,0,0.717199992,1,1,1
5,100,0.750538734,1,0,0
5,0,1.819794718,0,0,1
5,2,0.800561406,1,0,0
5,0,0.717188789,1,0,0
5,2,0.602741735,0,0,1
5,2,0.650501933,1,1,1
5,2,0.617146796,1,1,1
5,100,0.700523519,1,0,0
5,0,0.667174284,1,1,1
5,100,0.667173774,1,1,1
5,100,0.750541674,1,1,1
5,0,0.700522409,1,1,1
5,0,0.652682703,0,1,0
5,2,0.383732292,1,0,0
5,100,1.317419962,1,1,1
5,2,0.783891257,1,0,0
5,2,1.002786113,0,1,0
5,100,0.400392861,1,0,0
5,0,0.736047971,0,0,1
5,0,0.45042914,1,1,1
5,0,0.68384795,1,1,1
5,100,0.783887661,1,1,1
5,0,0.65266016,0,0,1
5,100,0.517116135,1,1,1
5,100,0.833927859,1,0,0
5,2,0.833906595,1,0,0
5,0,0.950606831,1,1,1
5,2,0.602662327,0,0,1
5,100,0.383753526,1,1,1
5,100,0.702725123,0,0,1
5,2,0.433757969,1,1,1
5,0,1.084002337,1,0,0
5,0,0.950610718,1,0,0
5,0,0.733860818,1,1,1
5,0,0.73385757,1,0,0
5,0,0.700523366,1,1,1
5,2,0.669343168,0,0,1
5,0,0.502622542,0,1,0
5,100,0.433798261,1,0,0
5,0,1.467494982,1,1,1
5,2,0.667181138,1,1,1
5,0,1.250732848,1,1,1
5,0,0.883926698,1,1,1
5,0,0.752630139,0,1,0
5,100,0.800565031,1,1,1
5,2,0.900597244,1,0,0
5,2,1.117346068,1,1,1
5,100,0.750538699,1,1,1
5,0,1.117350883,1,1,1
5,100,0.900590461,1,0,0
5,100,0.71938649,0,0,1
5,2,0.683843507,1,1,1
5,0,0.63382797,1,0,0
5,100,0.869420405,0,1,0
5,2,0.352590115,0,0,1
5,0,0.717198132,1,1,1
5,2,0.850579223,1,1,1
5,100,0.633828719,1,1,1
5,100,0.850574979,1,1,1
5,0,0.817243214,1,0,0
5,0,0.750553,1,1,1
5,100,0.569291327,0,0,1
5,2,0.385928004,0,1,0
5,0,0.333779659,1,0,0
5,0,0.633836485,1,1,1
5,0,0.500441523,1,0,0
5,2,1.002830798,0,1,0
5,2,0.352600405,0,0,1
5,0,0.400410842,1,1,1
5,2,0.650496409,1,1,1
5,2,1.017313349,1,0,0
5,2,0.686064742,0,0,1
5,2,0.31920217,0,1,0
5,0,0.369217681,0,0,1
5,100,1.217380038,1,0,0
5,100,0.802711138,0,0,1
5,2,0.417084576,1,1,1
5,2,1.134018831,1,0,0
5,0,0.667173456,1,0,0
5,0,1.01731265,1,1,1
5,0,1.100668406,1,0,0
5,0,0.635702955,0,0,1
5,0,1.067328727,1,1,1
5,100,0.750579308,1,1,1
5,0,0.683852358,1,1,1
5,100,0.936086547,0,0,1
5,2,2.001127642,1,1,1
5,2,1.067332728,1,0,0
5,2,0.633825471,1,0,0
5,0,0.63382371,1,1,1
5,0,0.883918823,1,0,0
5,100,1.817618044,1,1,1
5,2,0.867246968,1,0,0
5,2,0.733861582,1,1,1
5,0,3.718323037,1,1,1
5,0,0.683847667,1,0,0
5,2,0.983963509,1,0,0
5,100,0.717204857,1,0,0
5,0,1.36744142,1,0,0
5,0,1.300746917,1,1,1
5,0,0.800559507,1,1,1
5,2,1.000641771,1,0,0
5,0,1.167358907,1,0,0
5,0,1.100679564,1,1,1
5,2,0.617158247,1,0,0
5,0,0.58380503,1,1,1
5,0,0.583807499,1,0,0
5,100,1.884297496,1,1,1
5,0,2.534548599,1,0,0
5,2,0.933945775,1,1,1
5,100,1.502984477,0,1,0
5,2,1.53425476,1,0,0
5,100,0.986184254,0,0,1
5,100,1.10068853,1,1,1
5,0,0.70051504,1,0,0
5,0,0.936139638,0,0,1
5,2,0.717184882,1,0,0
5,100,0.900602422,1,1,1
5,0,0.700533021,1,1,1
5,2,0.767213208,1,1,1
5,2,0.917358262,1,0,0
5,2,1.434167139,1,1,1
